2024-12-29 18:16:52 [Thread-0] INFO  dal.WordDAO - getSuggestions method called with prefix: r
2024-12-29 18:16:53 [Thread-0] DEBUG dal.WordDAO - Prepared statement created with query: SELECT word FROM Words WHERE word LIKE ?
2024-12-29 18:16:53 [Thread-0] INFO  dal.WordDAO - getSuggestions method completed, returning 0 suggestions
2024-12-29 18:17:05 [AWT-EventQueue-0] INFO  dal.WordDAO - Adding word to database: uy
2024-12-29 18:17:05 [AWT-EventQueue-0] INFO  dal.WordDAO - Word inserted successfully with ID: 218
2024-12-29 18:17:05 [AWT-EventQueue-0] INFO  dal.WordDAO - Urdu meaning inserted for word: uy
2024-12-29 18:17:05 [AWT-EventQueue-0] INFO  dal.WordDAO - Persian meaning inserted for word: uy
2024-12-29 18:17:05 [AWT-EventQueue-0] INFO  dal.WordDAO - Transaction committed successfully.
2024-12-29 18:17:05 [AWT-EventQueue-0] INFO  dal.WordDAO - Database resources cleaned up.
2024-12-29 18:17:13 [Thread-1] INFO  dal.WordDAO - Fetching all words from database.
2024-12-29 18:17:13 [Thread-1] DEBUG dal.WordDAO - Fetched word: كتاب, Urdu: کتاب, Persian: کتاب
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: partial, Urdu: معنی, Persian: null
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: partial, Urdu: معنی, Persian: null
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: partial, Urdu: معنی, Persian: null
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: partial, Urdu: معنی, Persian: null
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: example, Urdu: نمونہ, Persian: مثال
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: iojreoi, Urdu: hiuhiu, Persian: ygtg
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: jhgiugii, Urdu: w423909, Persian: oeqow
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: dsj, Urdu: aijiue, Persian: ewiot
2024-12-29 18:17:26 [Thread-3] DEBUG dal.WordDAO - Fetched word: uy, Urdu: yhyh, Persian: yyhy
2024-12-29 18:17:26 [Thread-3] INFO  dal.WordDAO - Returning list of all words.
2024-12-29 18:17:30 [Thread-4] INFO  dal.WordDAO - Entering getFavoriteWords method
2024-12-29 18:17:30 [Thread-4] INFO  dal.WordDAO - Exiting getFavoriteWords method, found 6 favorite words
2024-12-29 18:17:41 [AWT-EventQueue-0] INFO  dal.WordDAO - Fetching root suggestions for prefix: uh
2024-12-29 18:17:41 [AWT-EventQueue-0] DEBUG dal.WordDAO - Prepared SQL query with prefix: uh
2024-12-29 18:17:41 [AWT-EventQueue-0] INFO  dal.WordDAO - Exiting getRootSuggestions method for prefix: uh
2024-12-29 18:17:41 [AWT-EventQueue-0] INFO  dal.WordDAO - Fetching root suggestions for prefix: uh
2024-12-29 18:17:41 [AWT-EventQueue-0] DEBUG dal.WordDAO - Prepared SQL query with prefix: uh
2024-12-29 18:17:41 [AWT-EventQueue-0] INFO  dal.WordDAO - Exiting getRootSuggestions method for prefix: uh
2024-12-29 18:17:41 [AWT-EventQueue-0] INFO  dal.WordDAO - Fetching root suggestions for prefix: u
2024-12-29 18:17:41 [AWT-EventQueue-0] DEBUG dal.WordDAO - Prepared SQL query with prefix: u
2024-12-29 18:17:41 [AWT-EventQueue-0] INFO  dal.WordDAO - Exiting getRootSuggestions method for prefix: u
2024-12-29 18:18:13 [AWT-EventQueue-0] INFO  dal.WordDAO - Fetching root suggestions for prefix: ك
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Prepared SQL query with prefix: ك
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] DEBUG dal.WordDAO - Added root suggestion: كتب
2024-12-29 18:18:13 [AWT-EventQueue-0] INFO  dal.WordDAO - Exiting getRootSuggestions method for prefix: ك
2024-12-29 18:18:16 [AWT-EventQueue-0] INFO  dal.WordDAO - Entering getWordsByRoot method with root: ك
2024-12-29 18:18:16 [AWT-EventQueue-0] INFO  dal.WordDAO - Exiting getWordsByRoot method, found 108 words
2024-12-30 13:18:08 [AWT-EventQueue-0] INFO  dal.WordDAO - Adding word to database: dfr
2024-12-30 13:18:08 [AWT-EventQueue-0] INFO  dal.WordDAO - Word inserted successfully with ID: 219
2024-12-30 13:18:08 [AWT-EventQueue-0] INFO  dal.WordDAO - Urdu meaning inserted for word: dfr
2024-12-30 13:18:08 [AWT-EventQueue-0] INFO  dal.WordDAO - Persian meaning inserted for word: dfr
2024-12-30 13:18:08 [AWT-EventQueue-0] INFO  dal.WordDAO - Transaction committed successfully.
2024-12-30 13:18:08 [AWT-EventQueue-0] INFO  dal.WordDAO - Database resources cleaned up.
